Time(ms),Temp1,Temp2,Temp3,Temp4,Temp5,Ambient
459600,29.10,24.71,23.73,22.75,22.27,19.82
460607,29.10,24.71,23.73,22.75,22.27,19.82
461614,28.61,24.71,23.73,22.75,22.27,19.82
462620,28.61,24.71,23.73,22.75,22.27,19.82
463632,28.61,24.71,23.73,22.75,22.27,19.82
464638,28.61,24.71,23.73,22.75,22.27,19.82
465645,28.61,24.71,23.73,22.75,22.27,19.82
466653,28.61,24.71,23.73,22.75,22.27,19.82
467659,28.61,24.71,23.73,22.75,22.27,19.82
468666,28.61,24.71,23.73,22.75,22.27,19.82
469672,28.61,24.71,23.73,22.75,22.27,19.82
470680,28.61,24.71,23.73,22.75,22.27,19.82
471687,28.12,24.71,23.73,22.75,22.27,19.82
472693,28.12,24.71,23.73,22.75,22.27,19.82
473700,28.61,24.71,23.73,22.75,22.27,19.82
474707,28.12,24.71,23.73,22.75,22.27,19.82
475718,28.12,24.71,23.73,22.75,22.27,19.82
476725,28.12,24.71,23.73,22.75,22.27,19.82
477732,28.12,24.71,23.73,22.75,22.27,19.82
478739,29.10,25.68,24.22,23.24,21.78,19.34
479746,28.61,25.68,24.22,22.75,21.78,20.31
480752,28.61,25.68,24.22,23.24,20.80,19.82
481760,29.10,25.68,24.22,23.24,22.27,19.34
482766,29.10,25.68,24.71,23.24,20.80,20.31
483773,29.10,25.68,24.22,23.24,22.27,20.31
484780,29.10,25.68,24.22,23.24,21.78,19.82
485787,29.10,25.68,24.71,23.24,20.80,19.82
486794,29.10,25.68,24.71,22.75,21.29,20.31
487804,29.10,25.68,24.22,23.24,22.27,19.82
488811,29.10,25.68,24.22,23.24,21.29,19.82
489819,29.10,25.68,24.22,22.75,22.27,19.82
490825,29.59,25.68,24.71,23.24,22.27,19.82
491832,29.59,25.68,24.22,23.24,21.78,19.34
492838,29.59,25.68,24.71,23.24,20.80,20.31
493846,29.59,25.68,24.22,23.24,22.27,19.82
494853,29.59,25.68,24.22,22.75,22.27,19.82
495859,29.59,25.68,24.22,23.24,20.80,19.82
496866,29.59,25.68,24.22,23.24,21.78,19.34
497873,29.59,25.20,24.71,23.24,20.80,19.82
498884,29.59,25.68,24.22,23.24,21.78,19.34
499891,29.59,25.68,24.22,23.24,20.80,19.82
500897,29.59,25.68,24.71,22.75,21.78,20.31
501905,30.08,25.68,24.71,23.24,20.80,20.31
502912,30.08,25.68,24.71,23.24,20.80,20.31
503918,29.10,24.71,23.73,22.75,22.75,19.82
504925,29.10,25.20,23.73,22.75,22.27,19.82
505932,29.10,24.71,23.73,22.75,22.27,19.82
506939,29.10,24.71,23.73,22.75,22.27,19.82
507945,29.10,25.20,23.73,22.75,22.27,19.82
508953,29.10,25.20,23.73,22.75,22.75,19.82
509960,29.10,25.20,23.73,22.75,22.27,19.82
510970,29.10,24.71,23.73,22.75,22.27,19.82
511977,29.10,25.20,23.73,22.75,22.27,19.82
512984,29.10,25.68,24.22,22.75,22.27,19.82
513991,29.10,25.20,23.73,22.75,22.27,19.82
514998,29.10,25.20,23.73,22.75,22.27,19.82
516004,28.61,25.20,23.73,22.75,22.75,19.82
517011,28.61,25.20,23.73,22.75,22.27,19.82
518019,28.61,25.20,23.73,22.75,22.27,19.82
